epoch,conf_loss,iou_loss,loss,mean_iou,total_loss,val_conf_loss,val_iou_loss,val_loss,val_mean_iou,val_total_loss,val_wh_loss,val_xy_loss,wh_loss,xy_loss
280,0.0013280725,0.0006841227,0.0013828549,0.8943260499,0.0013828549,0.0026840422,0.0008966499,0.0027532331,0.8743789548,0.0027532331,0.0002227743,0.0034321865,0.000172752,0.0028135944
281,0.0013274588,0.0006848201,0.001382388,0.8842589866,0.001382388,0.0026846696,0.0008968049,0.0027538706,0.8745049544,0.0027538707,0.0002222696,0.0034332113,0.0001725211,0.0028130306
282,0.0013271579,0.0006853861,0.0013818612,0.8938874074,0.0013818612,0.0026840694,0.0008956459,0.0027532183,0.8745052988,0.0027532184,0.0002219006,0.003430935,0.000172517,0.0028131874
283,0.0013269021,0.0006842626,0.001381711,0.8941060467,0.001381711,0.0026836722,0.0008936243,0.0027527473,0.8744583371,0.0027527473,0.0002215664,0.0034282685,0.0001726024,0.0028123616
284,0.0013255613,0.0006845282,0.0013803408,0.8937407334,0.0013803408,0.0026824498,0.0008966528,0.0027516024,0.8743158237,0.0027516025,0.000222901,0.0034297603,0.0001725106,0.0028122969
285,0.0013232181,0.0006834544,0.0013778689,0.894292493,0.0013778689,0.0026828921,0.0008966101,0.002752028,0.87426255,0.002752028,0.000222397,0.0034291486,0.0001722862,0.0028083669
286,0.0013223618,0.0006829613,0.0013771339,0.8932295044,0.0013771339,0.0026826787,0.000896215,0.0027518002,0.874303976,0.0027518002,0.0002227568,0.0034283696,0.0001722927,0.0028079048
287,0.0013215189,0.0006832675,0.0013763054,0.8544846603,0.0013763054,0.0026821299,0.0008959915,0.0027512133,0.874233275,0.0027512133,0.0002214402,0.0034274021,0.0001725446,0.0028066196
288,0.0013226549,0.0006834989,0.0013772911,0.8944518582,0.0013772911,0.0026809634,0.0008956403,0.0027500597,0.8742698084,0.0027500597,0.0002223797,0.0034273394,0.000172446,0.0028083277
289,0.0013196037,0.0006835554,0.0013744301,0.8936365417,0.0013744301,0.0026814481,0.0008958217,0.0027505154,0.8743259428,0.0027505154,0.000221824,0.0034257846,0.0001725303,0.002804429
290,0.0013186661,0.0006828947,0.0013732548,0.8940435629,0.0013732548,0.0026782227,0.000892564,0.0027472033,0.8744875553,0.0027472033,0.0002216305,0.0034232254,0.0001722259,0.0028049537
291,0.0013166365,0.0006833307,0.0013711524,0.893788874,0.0013711524,0.0026787383,0.0008944656,0.0027477622,0.8743968063,0.0027477622,0.0002223914,0.0034239543,0.0001721457,0.0028044012
292,0.0013183905,0.0006829676,0.0013730253,0.8938593017,0.0013730253,0.0026778541,0.0008930127,0.0027468235,0.8745726346,0.0027468235,0.0002216089,0.0034220359,0.000172365,0.0028032318
293,0.0013161486,0.0006824776,0.0013706344,0.8942018697,0.0013706344,0.0026785935,0.0008959894,0.0027476632,0.8743247334,0.0027476632,0.0002217391,0.0034261223,0.000172,0.0028013684
294,0.0013156713,0.0006817037,0.0013701062,0.8943524255,0.0013701062,0.0026784221,0.0008937477,0.0027474284,0.8743561842,0.0027474284,0.0002213634,0.0034237998,0.0001718594,0.0027988392
295,0.0013146062,0.0006826013,0.0013690283,0.8938629778,0.0013690283,0.0026769433,0.0008944878,0.0027459378,0.8744456171,0.0027459378,0.0002217365,0.0034227063,0.0001719589,0.0027997695
296,0.001312782,0.0006801151,0.001367282,0.8945603108,0.001367282,0.0026764552,0.0008934492,0.0027454298,0.8744281158,0.0027454298,0.0002217601,0.003421791,0.0001718659,0.0027948799
297,0.0013130484,0.0006812884,0.0013674188,0.8973506396,0.0013674188,0.0026772992,0.0008935942,0.0027462968,0.8744279479,0.0027462967,0.0002218071,0.0034232883,0.0001719167,0.0027978421
298,0.0013116956,0.0006816244,0.0013663767,0.8941212696,0.0013663767,0.0026750339,0.0008931012,0.0027439955,0.874433894,0.0027439955,0.0002219646,0.0034212574,0.000171827,0.0027991478
299,0.0013106388,0.0006808398,0.0013650501,0.8946569845,0.0013650501,0.0026764839,0.000895537,0.002745492,0.8743435785,0.0027454919,0.0002216773,0.0034227278,0.0001718184,0.0027949488
300,0.0013075684,0.0006822527,0.0013621904,0.8939264609,0.0013621904,0.0026749475,0.0008938213,0.0027438842,0.874526321,0.0027438842,0.0002221347,0.0034191604,0.0001719751,0.0027987427
301,0.0013088973,0.0006810058,0.0013633576,0.8945111756,0.0013633576,0.0026749821,0.0008941831,0.0027439359,0.874652686,0.0027439359,0.0002219126,0.0034200152,0.0001718008,0.0027948518
302,0.0013099957,0.0006817415,0.0013645873,0.8938892203,0.0013645873,0.0026758757,0.0008927345,0.0027447538,0.8746099264,0.0027447538,0.0002214269,0.0034173085,0.0001715231,0.0027968357
303,0.0013069392,0.0006811296,0.0013612673,0.8932098131,0.0013612673,0.002673389,0.0008927067,0.0027422749,0.874698214,0.0027422748,0.000221701,0.0034173734,0.0001719803,0.0027920611
304,0.0013060372,0.0006805657,0.0013604164,0.8941843259,0.0013604164,0.0026749832,0.0008925659,0.0027438779,0.8746354327,0.0027438779,0.0002215171,0.0034179914,0.0001715392,0.0027954518
305,0.0013048142,0.0006797757,0.0013591185,0.8947246448,0.0013591185,0.0026729485,0.0008929593,0.0027418442,0.874702933,0.0027418442,0.0002219755,0.0034177743,0.0001712676,0.002788031
306,0.0013036651,0.0006795114,0.0013580673,0.8944649158,0.0013580673,0.002672117,0.000893697,0.0027410046,0.8746346973,0.0027410047,0.0002218529,0.0034163442,0.0001717258,0.002789177
307,0.0013044649,0.0006788738,0.0013587316,0.8944191164,0.0013587316,0.0026731498,0.0008937808,0.0027420782,0.8745643963,0.0027420781,0.0002219242,0.0034189176,0.0001716204,0.0027867809
308,0.0013026945,0.0006791664,0.0013570197,0.8945031899,0.0013570197,0.0026719871,0.0008923818,0.0027408286,0.8747114791,0.0027408286,0.000221908,0.003414842,0.0001717464,0.0027877861
309,0.0013025871,0.0006784684,0.0013568831,0.8944781381,0.0013568831,0.0026718269,0.0008937219,0.0027406948,0.8746929268,0.0027406948,0.0002213755,0.003415588,0.0001715208,0.0027874532
310,0.0013012445,0.000678726,0.0013555395,0.8945800708,0.0013555395,0.0026719651,0.0008944045,0.0027408655,0.874583793,0.0027408655,0.0002219154,0.003416507,0.0001718865,0.0027878665
311,0.0013004053,0.0006788416,0.0013547467,0.8942466708,0.0013547467,0.0026698484,0.0008928085,0.0027386705,0.8747202577,0.0027386705,0.0002218881,0.0034130037,0.0001715528,0.0027853019
312,0.001299953,0.0006785916,0.001354108,0.8944320556,0.001354108,0.0026708925,0.0008931771,0.0027397108,0.8747410049,0.0027397108,0.000221333,0.003413237,0.0001716978,0.0027852785
313,0.0012981752,0.0006777859,0.0013523909,0.894581388,0.0013523909,0.0026703752,0.0008929902,0.0027391868,0.8748058282,0.0027391867,0.000221492,0.0034129699,0.0001713954,0.002782191
314,0.0012982415,0.0006780331,0.0013525647,0.8942133578,0.0013525647,0.0026699597,0.0008931133,0.0027387818,0.8747295951,0.0027387818,0.0002215623,0.0034131085,0.0001716427,0.0027823098
315,0.0012975791,0.0006765042,0.0013517145,0.8957902065,0.0013517145,0.0026692182,0.000892244,0.0027380221,0.8748119577,0.0027380221,0.0002213502,0.0034131365,0.0001713061,0.0027807803
316,0.0012955947,0.0006778019,0.0013497397,0.8944685919,0.0013497397,0.002666594,0.0008935052,0.0027354481,0.8748090914,0.0027354481,0.0002229943,0.0034137139,0.0001713615,0.0027834221
317,0.0012946195,0.0006772396,0.001348802,0.8944953805,0.001348802,0.0026676617,0.0008926732,0.0027364728,0.874747815,0.0027364729,0.0002221186,0.0034124471,0.0001717585,0.0027833829
318,0.0012937035,0.0006776688,0.0013480231,0.8943594607,0.0013480231,0.0026671433,0.0008923443,0.0027358978,0.8748883711,0.0027358978,0.0002214553,0.0034097033,0.0001710268,0.0027818136
319,0.0012928127,0.000676397,0.0013469354,0.897797967,0.0013469354,0.0026667453,0.0008924998,0.0027355203,0.8748650062,0.0027355203,0.0002213251,0.0034109552,0.0001713142,0.0027777637
320,0.0012923304,0.0006773636,0.0013463382,0.8948045856,0.0013463382,0.002666536,0.0008913109,0.0027352891,0.8748833431,0.0027352891,0.0002214738,0.0034107324,0.0001714106,0.0027759204
321,0.0012919273,0.0006772736,0.0013460679,0.8945448558,0.0013460679,0.0026664916,0.0008908273,0.0027352044,0.8749412572,0.0027352044,0.0002210464,0.0034086495,0.0001714274,0.0027767935
322,0.0012917606,0.000676923,0.0013461396,0.8943681858,0.0013461396,0.002665125,0.000890811,0.0027338478,0.874880619,0.0027338478,0.0002218143,0.003408735,0.0001711361,0.0027780028
323,0.0012910271,0.0006766675,0.0013452278,0.8945937271,0.0013452278,0.0026640457,0.0008908325,0.0027327684,0.8749221156,0.0027327684,0.000222355,0.0034086973,0.0001712076,0.0027762558
324,0.0012886354,0.0006758517,0.0013428143,0.8946589481,0.0013428143,0.0026637099,0.000891043,0.0027324126,0.8748774092,0.0027324126,0.0002217383,0.0034077613,0.0001714787,0.0027751089
325,0.001289233,0.0006752284,0.0013431296,0.8953100993,0.0013431296,0.002663967,0.0008902599,0.0027326539,0.8749619673,0.0027326539,0.0002216521,0.0034072894,0.0001711575,0.002773596
326,0.0012880661,0.0006751916,0.0013421143,0.8946703448,0.0013421143,0.002662772,0.0008913257,0.0027315092,0.8749316246,0.0027315092,0.0002221335,0.0034089473,0.0001713244,0.0027690405
327,0.0012874909,0.0006753995,0.0013416158,0.8949677245,0.0013416158,0.0026626717,0.0008911971,0.0027313817,0.8749549643,0.0027313817,0.0002222929,0.003407276,0.000171215,0.0027719946
328,0.0012854066,0.0006747515,0.001339455,0.8947228441,0.001339455,0.0026627054,0.000890306,0.0027313739,0.8750887954,0.0027313739,0.0002217889,0.0034060321,0.0001711986,0.0027702746
329,0.0012848812,0.0006754727,0.0013388761,0.8943738803,0.0013388761,0.002663292,0.0008898523,0.0027319623,0.8749425586,0.0027319623,0.0002213564,0.0034061246,0.0001711482,0.0027708879
330,0.0012851348,0.0006749105,0.0013389467,0.8950476466,0.0013389467,0.0026627019,0.0008897311,0.002731334,0.8750412457,0.002731334,0.0002208366,0.0034045013,0.0001708866,0.0027703674
331,0.0012833123,0.0006740508,0.0013372753,0.8950469605,0.0013372753,0.0026600799,0.0008902329,0.0027287154,0.8750726311,0.0027287154,0.0002215651,0.0034039476,0.0001706241,0.0027677342
332,0.0012829414,0.0006735116,0.0013368185,0.8954555827,0.0013368185,0.0026593882,0.0008903572,0.0027280085,0.8751096805,0.0027280085,0.0002215381,0.0034028879,0.0001712122,0.0027666667
333,0.0012829024,0.0006747661,0.0013369258,0.894901428,0.0013369258,0.0026597281,0.0008896539,0.0027283249,0.8751068202,0.0027283248,0.0002215268,0.0034019265,0.0001710197,0.0027670274
334,0.0012816341,0.0006738151,0.0013355053,0.8956632051,0.0013355053,0.0026615975,0.0008897251,0.0027302024,0.8750502483,0.0027302024,0.0002211892,0.0034028212,0.000170713,0.0027678738
335,0.0012809991,0.000673886,0.0013349801,0.8950901352,0.0013349801,0.0026612442,0.0008897736,0.002729864,0.8750471194,0.002729864,0.0002217879,0.0034031633,0.0001710747,0.0027653697
336,0.0012814985,0.0006735898,0.0013354807,0.8948102477,0.0013354807,0.0026602074,0.0008892647,0.0027287806,0.8750970175,0.0027287806,0.0002209394,0.0034013696,0.0001712257,0.0027672009
337,0.0012783592,0.0006746262,0.0013322954,0.8945747287,0.0013322954,0.0026587657,0.0008885949,0.0027273,0.8752350622,0.0027273,0.000221314,0.0033995,0.0001708035,0.0027649645
338,0.0012796569,0.0006733092,0.0013334791,0.8952185854,0.0013334792,0.0026617906,0.0008901607,0.0027303958,0.8750024037,0.0027303958,0.0002211832,0.0034026168,0.0001706316,0.0027634026
339,0.0012784949,0.0006725005,0.0013325098,0.8919865063,0.0013325098,0.0026588069,0.0008884178,0.0027273215,0.8752120935,0.0027273215,0.0002206653,0.0033988199,0.0001704293,0.0027631365
340,0.0012764081,0.0006737893,0.0013303441,0.8949161941,0.0013303441,0.0026568337,0.0008895198,0.0027254153,0.8751231311,0.0027254153,0.0002223821,0.0034005564,0.0001706216,0.0027621557
341,0.0012760244,0.0006722678,0.001329842,0.8951960523,0.001329842,0.0026572031,0.0008891534,0.0027257591,0.8751765221,0.0027257591,0.0002218753,0.0033999057,0.0001709626,0.0027595457
342,0.0012752061,0.0006731749,0.0013290861,0.8948667748,0.0013290861,0.0026562082,0.0008880918,0.0027247206,0.8751960445,0.0027247206,0.0002213733,0.0033982104,0.0001707259,0.0027608985
343,0.0012758527,0.0006718033,0.0013296691,0.8951448869,0.0013296691,0.0026573818,0.0008884501,0.0027258938,0.8751513097,0.0027258938,0.0002209207,0.0033982703,0.0001709007,0.0027592176
344,0.0012755985,0.0006728442,0.0013292845,0.8952029333,0.0013292845,0.002658102,0.0008894646,0.0027266361,0.8751769066,0.0027266361,0.0002210385,0.0033988991,0.0001706364,0.0027588611
345,0.0012742965,0.0006725661,0.0013281657,0.8954170716,0.0013281657,0.0026560033,0.0008886581,0.0027245067,0.8752003724,0.0027245067,0.0002213061,0.0033974868,0.0001706257,0.0027598521
346,0.0012747143,0.0006719755,0.0013285364,0.8951190705,0.0013285364,0.0026561892,0.0008889712,0.0027246674,0.8752696017,0.0027246674,0.0002211265,0.003395435,0.0001706291,0.0027562093
347,0.0012724746,0.0006724194,0.0013261899,0.8953347111,0.0013261899,0.0026537703,0.0008881316,0.0027222526,0.8753732668,0.0027222526,0.0002216723,0.0033961029,0.0001701217,0.0027572485
348,0.0012724121,0.0006732823,0.0013262178,0.895209895,0.0013262178,0.0026548202,0.0008884866,0.0027233145,0.8752833275,0.0027233145,0.0002216628,0.0033967035,0.000170475,0.0027574892
349,0.0012716774,0.0006716935,0.0013254358,0.8954036332,0.0013254358,0.0026540903,0.00088852,0.0027225563,0.8753742015,0.0027225563,0.0002213979,0.0033951256,0.0001704118,0.0027544451
350,0.0012701356,0.0006714698,0.0013238848,0.8953033775,0.0013238848,0.0026541404,0.0008878224,0.0027226185,0.8753491819,0.0027226185,0.0002212235,0.0033965124,0.0001702353,0.0027558732
351,0.0012697577,0.0006715216,0.0013235014,0.895179115,0.0013235014,0.002654487,0.00088784,0.0027229319,0.8753361123,0.0027229319,0.0002205959,0.0033951844,0.0001706124,0.002755202
352,0.0012684549,0.0006713216,0.0013219124,0.8957051498,0.0013219123,0.0026536226,0.0008878777,0.0027220823,0.8754389085,0.0027220824,0.0002219588,0.0033946819,0.0001704617,0.0027530513
353,0.0012682635,0.0006691389,0.0013219429,0.8956024079,0.0013219429,0.0026535606,0.000888319,0.0027220387,0.8752841076,0.0027220387,0.000221311,0.0033957787,0.0001703795,0.0027512884
354,0.0012677881,0.0006703881,0.0013215676,0.895831629,0.0013215676,0.0026534891,0.0008870418,0.0027219007,0.8753816902,0.0027219007,0.0002208025,0.0033930792,0.0001704399,0.0027533455
355,0.0012666165,0.0006706194,0.0013202544,0.8943297939,0.0013202544,0.0026536701,0.0008869585,0.002722079,0.8753847371,0.002722079,0.0002207633,0.0033930001,0.0001699579,0.0027490127
356,0.0012663086,0.0006700528,0.0013198646,0.8936418367,0.0013198646,0.0026535326,0.0008873121,0.00272197,0.8753464108,0.00272197,0.0002204298,0.0033944434,0.0001704531,0.0027507901
357,0.0012643786,0.0006693466,0.0013180166,0.895597266,0.0013180166,0.0026527319,0.000886942,0.0027210953,0.8754845213,0.0027210953,0.0002206872,0.0033905502,0.0001702403,0.0027502972
358,0.0012639649,0.0006712649,0.0013175628,0.8953537316,0.0013175628,0.0026512242,0.0008866214,0.0027196048,0.875425351,0.0027196048,0.0002211852,0.003391233,0.0001700739,0.0027502315
359,0.0012633345,0.0006694484,0.001316924,0.8955492276,0.001316924,0.00265282,0.0008881698,0.0027212671,0.875260419,0.0027212671,0.0002213434,0.0033940875,0.0001701153,0.0027472249
360,0.0012638427,0.0006700229,0.001317559,0.896024577,0.001317559,0.0026507308,0.0008863432,0.0027191048,0.8754258134,0.0027191048,0.0002206797,0.0033912867,0.0001700653,0.0027496753
361,0.0012626817,0.000670156,0.0013162587,0.8953448465,0.0013162586,0.0026508517,0.0008873081,0.0027192445,0.8754010671,0.0027192445,0.0002206782,0.0033917659,0.0001699805,0.00274724
362,0.0012621123,0.0006677558,0.0013156513,0.8957494956,0.0013156513,0.0026502889,0.0008876247,0.0027186912,0.8753640459,0.0027186912,0.0002210954,0.0033917837,0.0001702519,0.0027458634
363,0.0012617953,0.0006695644,0.0013152396,0.895814339,0.0013152396,0.0026497646,0.000886157,0.002718103,0.8754617222,0.002718103,0.0002207316,0.0033894226,0.0001701748,0.0027446899
364,0.0012598917,0.0006693754,0.0013134146,0.8951882908,0.0013134146,0.0026486152,0.0008860437,0.0027169611,0.8755461363,0.0027169611,0.0002207781,0.0033894002,0.0001697279,0.0027454807
365,0.0012597071,0.0006675827,0.0013131647,0.8958350964,0.0013131647,0.0026492618,0.0008870319,0.0027176211,0.8754268159,0.0027176211,0.0002211931,0.0033896998,0.0001699915,0.0027437475
366,0.0012592068,0.0006685796,0.0013125168,0.8956459357,0.0013125168,0.0026479005,0.0008855026,0.0027162077,0.8755650125,0.0027162077,0.0002211954,0.0033878675,0.0001699368,0.0027429433
367,0.0012584626,0.0006671996,0.0013118515,0.8962382284,0.0013118515,0.0026483616,0.0008862887,0.0027166642,0.8755766366,0.0027166642,0.0002205917,0.003387209,0.0001700985,0.0027410216
368,0.0012575279,0.000668943,0.0013110832,0.8957763037,0.0013110832,0.0026488081,0.0008866526,0.002717146,0.8755229721,0.002717146,0.0002210581,0.0033886505,0.0001701013,0.0027426365
369,0.001258249,0.0006678809,0.0013116156,0.8964140669,0.0013116156,0.0026476685,0.000886282,0.0027159758,0.8755606559,0.0027159758,0.0002211024,0.0033869707,0.0001701662,0.00274139
370,0.001256369,0.0006676525,0.0013096951,0.89613896,0.0013096951,0.0026451707,0.0008852043,0.0027134448,0.8757044935,0.0027134448,0.0002214827,0.0033855292,0.0001701229,0.0027386832
371,0.0012557719,0.0006683226,0.0013091835,0.8958776687,0.0013091835,0.0026455024,0.0008854719,0.0027137596,0.8756539021,0.0027137596,0.0002209756,0.0033850965,0.0001696345,0.0027402875
372,0.0012562754,0.0006681084,0.0013096949,0.8957613429,0.0013096949,0.00264683,0.0008867987,0.0027151664,0.875516575,0.0027151665,0.0002212305,0.0033883938,0.0001698517,0.0027403806
373,0.0012546646,0.0006681651,0.0013081213,0.8957280692,0.0013081213,0.0026462661,0.0008862816,0.0027145895,0.8755808834,0.0027145895,0.0002214855,0.0033877537,0.0001702504,0.0027414867
374,0.0012534283,0.0006669229,0.0013066876,0.8963121946,0.0013066876,0.0026455734,0.0008857913,0.0027138453,0.8756123485,0.0027138454,0.0002210893,0.0033855031,0.0001700548,0.0027374975
375,0.0012535489,0.0006680009,0.0013069629,0.89575281,0.0013069629,0.0026439554,0.0008858283,0.0027122287,0.875646339,0.0027122287,0.0002214975,0.0033849324,0.0001698159,0.0027363761
376,0.0012518892,0.0006672849,0.0013051301,0.8961800339,0.0013051301,0.0026447782,0.0008857724,0.002713054,0.8755975952,0.002713054,0.0002210122,0.0033854274,0.0001692939,0.0027355622
377,0.0012518272,0.0006664349,0.0013052055,0.8955308581,0.0013052055,0.0026448896,0.0008855617,0.0027131454,0.8756607639,0.0027131453,0.0002208966,0.0033846652,0.0001695648,0.0027365137
378,0.0012518075,0.0006665454,0.0013051697,0.8963829433,0.0013051697,0.0026434751,0.0008839277,0.0027116989,0.8756492229,0.0027116989,0.0002209809,0.0033834783,0.0001698706,0.0027347067
379,0.0012509669,0.0006664008,0.0013042586,0.8964885596,0.0013042586,0.0026443889,0.0008849564,0.0027126368,0.8756503973,0.0027126368,0.0002208144,0.0033848616,0.0001697362,0.0027361999
380,0.0012500998,0.0006669969,0.0013032958,0.8962226327,0.0013032958,0.0026442793,0.0008864292,0.0027125746,0.875649549,0.0027125746,0.0002216036,0.0033858232,0.0001697407,0.0027344688
381,0.0012501144,0.0006671847,0.0013034925,0.8957639867,0.0013034925,0.0026439496,0.0008859685,0.0027122144,0.8756618435,0.0027122144,0.0002207033,0.0033847819,0.0001696382,0.0027346734
382,0.0012495213,0.0006660284,0.0013027796,0.8965841866,0.0013027796,0.0026430458,0.0008855186,0.0027112835,0.8757078339,0.0027112835,0.0002206247,0.0033839097,0.0001693726,0.0027326843
383,0.0012471699,0.000665982,0.0013005622,0.8961228189,0.0013005622,0.0026426529,0.0008853819,0.0027109005,0.8757336174,0.0027109005,0.0002211716,0.0033836899,0.000169598,0.0027317656
384,0.0012479336,0.0006662023,0.0013013116,0.8960741812,0.0013013116,0.0026417494,0.0008841792,0.0027099342,0.8758210764,0.0027099342,0.0002207162,0.003381338,0.0001695738,0.0027331573
385,0.0012470111,0.0006665177,0.0013001519,0.8961819014,0.0013001519,0.0026426155,0.0008857031,0.0027108472,0.8756912682,0.0027108472,0.0002218973,0.0033822219,0.000169636,0.0027300168
386,0.0012473838,0.0006661368,0.0013005664,0.896184292,0.0013005664,0.0026415544,0.0008850994,0.0027097726,0.8757070068,0.0027097726,0.0002212668,0.0033821456,0.0001695225,0.0027327025
387,0.0012455626,0.0006652842,0.0012987024,0.8964950043,0.0012987024,0.0026404017,0.0008845482,0.0027085874,0.8757915546,0.0027085874,0.0002214818,0.003380564,0.0001696288,0.002728554
388,0.001244736,0.0006650538,0.0012978078,0.8961374969,0.0012978078,0.0026411238,0.0008842217,0.0027092821,0.875884863,0.0027092821,0.0002206539,0.0033799872,0.0001691381,0.0027296331
389,0.0012453609,0.0006655254,0.0012987862,0.895421319,0.0012987862,0.0026408583,0.0008845691,0.0027090356,0.8757936745,0.0027090356,0.000220896,0.0033805442,0.000169417,0.0027297797
390,0.0012433037,0.0006647155,0.0012964804,0.8968613976,0.0012964804,0.0026408133,0.0008841973,0.0027090065,0.8758438333,0.0027090065,0.0002209243,0.0033818757,0.0001696253,0.0027292419
391,0.0012427287,0.0006645821,0.0012958861,0.8961678197,0.0012958861,0.0026405197,0.0008849477,0.0027087138,0.8758670715,0.0027087138,0.0002216234,0.0033808659,0.000169413,0.0027255676
392,0.001242292,0.0006655759,0.001295467,0.8951491028,0.001295467,0.0026401294,0.0008828325,0.0027082319,0.8760484171,0.0027082319,0.0002207234,0.0033774878,0.0001695404,0.0027242709
393,0.0012434685,0.0006644102,0.0012966251,0.8985772538,0.0012966251,0.0026394325,0.0008844724,0.0027076013,0.8759248016,0.0027076013,0.0002212757,0.0033797945,0.0001692166,0.0027251354
394,0.0012420152,0.0006645427,0.0012951777,0.8963476203,0.0012951777,0.0026388831,0.000883827,0.0027070084,0.8759844175,0.0027070084,0.0002207989,0.0033781246,0.0001694728,0.0027253261
395,0.0012403287,0.0006647555,0.0012934601,0.8963916377,0.0012934601,0.0026385152,0.0008837562,0.0027066272,0.8759957905,0.0027066272,0.0002209386,0.003377368,0.0001693083,0.0027253841
396,0.0012412042,0.0006647979,0.0012943234,0.8962012375,0.0012943234,0.002638844,0.0008834043,0.0027069576,0.87591079,0.0027069576,0.0002204539,0.0033782916,0.0001695377,0.0027248974
397,0.0012414217,0.0006641793,0.0012943607,0.8876280003,0.0012943607,0.002639055,0.0008812697,0.0027070967,0.8759871396,0.0027070967,0.0002200478,0.0033755109,0.0001692996,0.0027229167
398,0.0012391845,0.0006643534,0.0012922891,0.8966090594,0.0012922891,0.002638633,0.0008831617,0.0027067272,0.8760282173,0.0027067272,0.000220353,0.0033773439,0.0001692456,0.0027244461
399,0.0012371686,0.0006647659,0.0012903419,0.8961347523,0.0012903419,0.0026371705,0.0008834801,0.0027052694,0.8760301949,0.0027052694,0.0002212637,0.003376187,0.000168965,0.0027235104
400,0.0012372418,0.0006635866,0.0012903519,0.8963869551,0.0012903519,0.0026368537,0.0008838992,0.0027049865,0.8759272862,0.0027049865,0.0002218802,0.003377328,0.0001689324,0.0027219549
401,0.0012373464,0.0006630399,0.0012903786,0.8964635449,0.0012903786,0.0026367167,0.0008830711,0.0027048269,0.8759113687,0.0027048269,0.0002211657,0.0033772098,0.0001690949,0.0027190018
402,0.0012373882,0.0006630154,0.0012903894,0.8979141285,0.0012903894,0.0026376372,0.0008838561,0.002705754,0.8759557433,0.002705754,0.000220956,0.0033772074,0.0001689823,0.0027186203
403,0.0012354203,0.0006628861,0.0012885301,0.8965043691,0.0012885301,0.0026353518,0.0008824142,0.0027034264,0.8759962996,0.0027034264,0.0002213978,0.00337527,0.0001691986,0.0027191398
404,0.0012354384,0.0006631836,0.0012884975,0.8964211672,0.0012884975,0.0026363623,0.0008827756,0.0027044207,0.8761076483,0.0027044207,0.0002206024,0.0033746746,0.0001690589,0.0027171744
405,0.0012348399,0.0006643114,0.0012879732,0.8963721449,0.0012879732,0.0026345699,0.0008825635,0.0027026428,0.8760078038,0.0027026428,0.0002211395,0.0033752017,0.0001691148,0.0027208939
406,0.0012340512,0.0006617739,0.0012871275,0.8971599322,0.0012871275,0.0026336816,0.0008827932,0.0027017535,0.8762506147,0.0027017535,0.000221461,0.0033748882,0.0001693158,0.0027177423
407,0.0012336307,0.0006624965,0.0012865944,0.8968180131,0.0012865944,0.0026346037,0.0008819883,0.0027026319,0.8761631143,0.0027026318,0.0002205415,0.0033734823,0.0001693329,0.0027174307
408,0.0012330039,0.0006630576,0.0012859847,0.8965444036,0.0012859847,0.0026335928,0.0008822312,0.0027015905,0.8761837071,0.0027015905,0.0002207366,0.003371534,0.0001688191,0.0027173961
409,0.0012323461,0.0006625879,0.0012853696,0.8965428229,0.0012853696,0.0026344274,0.000881777,0.0027024253,0.8761700315,0.0027024253,0.0002207732,0.0033716855,0.0001694172,0.0027160885
410,0.0012315724,0.0006614489,0.0012844048,0.8969983631,0.0012844048,0.0026334554,0.0008828612,0.0027015047,0.8761048493,0.0027015047,0.0002213453,0.0033735131,0.0001689822,0.0027144275
411,0.0012319158,0.000661644,0.001284783,0.8961109841,0.001284783,0.0026337734,0.0008831281,0.0027018263,0.8760970207,0.0027018263,0.0002213506,0.003373681,0.0001692313,0.0027131902
412,0.0012299483,0.0006617799,0.0012827662,0.8968879242,0.0012827662,0.0026343519,0.0008816197,0.0027023351,0.87618435,0.0027023351,0.000220589,0.0033714236,0.0001692075,0.0027130094
413,0.0012308331,0.0006621771,0.001283804,0.8964174846,0.001283804,0.0026318444,0.0008814556,0.0026998306,0.8761566734,0.0026998306,0.0002210234,0.0033709955,0.0001686737,0.0027155868
414,0.0012296028,0.000662734,0.0012825625,0.8958822277,0.0012825625,0.0026320035,0.0008824515,0.0027000194,0.8761344716,0.0027000194,0.0002216761,0.0033712548,0.0001688576,0.0027140044
415,0.0012300125,0.0006613462,0.0012829194,0.8967246556,0.0012829194,0.002632502,0.0008819959,0.0027004782,0.8761928848,0.0027004782,0.0002208698,0.0033701504,0.0001687405,0.0027117837
416,0.001228882,0.0006612588,0.0012818186,0.8967017016,0.0012818186,0.002633271,0.0008831321,0.0027013074,0.8761102436,0.0027013074,0.0002209127,0.0033728208,0.000168819,0.0027114235
417,0.0016352824,0.0007351047,0.0016975306,0.8892002024,0.0016975306,0.0014284643,0.0007308014,0.0014874753,0.8940882268,0.0014874753,0.0004666961,0.0028716423,0.0004892945,0.0029291854
418,0.0016352824,0.0007351047,0.0016975306,0.8892002024,0.0016975306,0.0014284643,0.0007308014,0.0014874753,0.8940882268,0.0014874753,0.0004666961,0.0028716423,0.0004892945,0.0029291854
419,0.0013452016,0.0006775249,0.0014023499,0.8960198214,0.0014023499,0.001398518,0.000721078,0.0014570204,0.894850907,0.0014570204,0.0004593759,0.0028523378,0.0004192304,0.0027188936
